object,level,seed,regime,policy,budget,n_improved,E_run
obj_03_pumpkin,0.2,6,10,mode_aware,0.6,48,0.05566127551454939
obj_03_pumpkin,0.2,6,10,mode_aware,0.8,48,0.05566127551454939
obj_03_pumpkin,0.2,6,10,e_opt,0.1,14,0.4483968672700897
obj_03_pumpkin,0.2,6,10,e_opt,0.2,28,0.10154303202217309
obj_03_pumpkin,0.2,6,10,e_opt,0.4,48,0.05566127551454939
obj_03_pumpkin,0.2,6,10,e_opt,0.6,48,0.05566127551454939
obj_03_pumpkin,0.2,6,10,e_opt,0.8,48,0.05566127551454939
obj_03_pumpkin,0.2,6,10,a_opt,0.1,14,0.3724393003201436
obj_03_pumpkin,0.2,6,10,a_opt,0.2,28,0.10154303202217309
obj_03_pumpkin,0.2,6,10,a_opt,0.4,48,0.05566127551454939
obj_03_pumpkin,0.2,6,10,a_opt,0.6,48,0.05566127551454939
obj_03_pumpkin,0.2,6,10,a_opt,0.8,48,0.05566127551454939
obj_03_pumpkin,0.2,6,10,d_opt,0.1,14,0.15802222588858772
obj_03_pumpkin,0.2,6,10,d_opt,0.2,28,0.06743088042240243
obj_03_pumpkin,0.2,6,10,d_opt,0.4,48,0.05566127551454939
obj_03_pumpkin,0.2,6,10,d_opt,0.6,48,0.05566127551454939
obj_03_pumpkin,0.2,6,10,d_opt,0.8,48,0.05566127551454939
obj_03_pumpkin,0.2,6,10,random_0,0.1,4,0.846259851891659
obj_03_pumpkin,0.2,6,10,random_0,0.2,9,0.7295882316123065
obj_03_pumpkin,0.2,6,10,random_0,0.4,20,0.16150387584981157
obj_03_pumpkin,0.2,6,10,random_0,0.6,33,0.16833737948023778
obj_03_pumpkin,0.2,6,10,random_0,0.8,41,0.07566602084274561
obj_03_pumpkin,0.2,6,10,random_1,0.1,6,0.48827017269183043
obj_03_pumpkin,0.2,6,10,random_1,0.2,12,0.38312252078687803
obj_03_pumpkin,0.2,6,10,random_1,0.4,22,0.4835641587805035
obj_03_pumpkin,0.2,6,10,random_1,0.6,28,0.40734137841904616
obj_03_pumpkin,0.2,6,10,random_1,0.8,39,0.09153307814362763
obj_03_pumpkin,0.2,6,10,random_2,0.1,8,0.4083371755124581
obj_03_pumpkin,0.2,6,10,random_2,0.2,12,0.37520636317459005
obj_03_pumpkin,0.2,6,10,random_2,0.4,24,0.40097816542433534
obj_03_pumpkin,0.2,6,10,random_2,0.6,33,0.313565113782738
obj_03_pumpkin,0.2,6,10,random_2,0.8,40,0.2872148815780809
obj_03_pumpkin,0.2,6,10,random_3,0.1,4,0.8683722837178085
obj_03_pumpkin,0.2,6,10,random_3,0.2,9,0.7681089460132682
obj_03_pumpkin,0.2,6,10,random_3,0.4,19,0.4302743706290707
obj_03_pumpkin,0.2,6,10,random_3,0.6,28,0.3508534555672936
obj_03_pumpkin,0.2,6,10,random_3,0.8,39,0.3482865889786736
obj_03_pumpkin,0.2,6,10,random_4,0.1,3,0.8024610157462351
obj_03_pumpkin,0.2,6,10,random_4,0.2,6,0.7919270308260471
obj_03_pumpkin,0.2,6,10,random_4,0.4,14,0.3948179767496514
obj_03_pumpkin,0.2,6,10,random_4,0.6,24,0.2793747949752852
obj_03_pumpkin,0.2,6,10,random_4,0.8,32,0.30817232406104805
obj_03_pumpkin,0.2,7,10,mode_aware,0.1,14,0.22040214033822153
obj_03_pumpkin,0.2,7,10,mode_aware,0.2,28,0.156333612355856
obj_03_pumpkin,0.2,7,10,mode_aware,0.4,48,0.03763376744120308
obj_03_pumpkin,0.2,7,10,mode_aware,0.6,48,0.03763376744120308
obj_03_pumpkin,0.2,7,10,mode_aware,0.8,48,0.03763376744120308
obj_03_pumpkin,0.2,7,10,e_opt,0.1,14,0.2616757735935734
obj_03_pumpkin,0.2,7,10,e_opt,0.2,28,0.0793026797565807
obj_03_pumpkin,0.2,7,10,e_opt,0.4,48,0.03763376744120308
obj_03_pumpkin,0.2,7,10,e_opt,0.6,48,0.03763376744120308
obj_03_pumpkin,0.2,7,10,e_opt,0.8,48,0.03763376744120308
obj_03_pumpkin,0.2,7,10,a_opt,0.1,14,0.18732625396682223
obj_03_pumpkin,0.2,7,10,a_opt,0.2,28,0.0793026797565807
obj_03_pumpkin,0.2,7,10,a_opt,0.4,48,0.03763376744120308
obj_03_pumpkin,0.2,7,10,a_opt,0.6,48,0.03763376744120308
obj_03_pumpkin,0.2,7,10,a_opt,0.8,48,0.03763376744120308
obj_03_pumpkin,0.2,7,10,d_opt,0.1,14,0.20434306897339016
obj_03_pumpkin,0.2,7,10,d_opt,0.2,28,0.07734417323510723
obj_03_pumpkin,0.2,7,10,d_opt,0.4,48,0.03763376744120308
obj_03_pumpkin,0.2,7,10,d_opt,0.6,48,0.03763376744120308
obj_03_pumpkin,0.2,7,10,d_opt,0.8,48,0.03763376744120308
obj_03_pumpkin,0.2,7,10,random_0,0.1,4,0.3640385406262112
obj_03_pumpkin,0.2,7,10,random_0,0.2,9,0.18467028916405387
obj_03_pumpkin,0.2,7,10,random_0,0.4,20,0.21349951304457893
obj_03_pumpkin,0.2,7,10,random_0,0.6,33,0.20566067201158966
obj_03_pumpkin,0.2,7,10,random_0,0.8,41,0.15824651734840672
obj_03_pumpkin,0.2,7,10,random_1,0.1,6,0.4192369503558284
obj_03_pumpkin,0.2,7,10,random_1,0.2,12,0.2672737815920051
obj_03_pumpkin,0.2,7,10,random_1,0.4,22,0.15112449988541826
