object_id,level,ctype,mode_id,pred_deg,emp_deg,rho,seed_count
obj_07_pumpkin2,0.75,joint,2,2.0758562298036884,1134.2534837238156,0.4817289297990396,20
obj_07_pumpkin2,0.75,joint,3,1.3505685423922664,1451.9493591423022,0.7404289146470839,20
obj_07_pumpkin2,0.75,joint,4,1.2505278933451212,281.5676297746138,0.7996622908786407,20
obj_07_pumpkin2,1.0,joint,0,448.57561455831467,13224.15613857302,0.0022292785598357584,20
obj_07_pumpkin2,1.0,joint,1,2.5754212234957112,605.4508667139419,0.3882859979862495,20
obj_07_pumpkin2,1.0,joint,2,2.1813935217017875,469.8455784444303,0.45842255881454264,20
obj_07_pumpkin2,1.0,joint,3,1.401413460855245,585.3732242214361,0.7135652881411078,20
obj_07_pumpkin2,1.0,joint,4,1.2716838482171557,120.2224013267674,0.7863589691745756,20
obj_09_ball,0.1,joint,0,41.68236467201814,213.506277761468,0.023990961354246578,20
obj_09_ball,0.1,joint,1,2.070242231774532,360.7579104743781,0.48303526256579093,20
obj_09_ball,0.1,joint,2,1.7639004885092466,268.8853198980978,0.5669254056645485,20
obj_09_ball,0.1,joint,3,1.278786488102555,64.04603718395008,0.7819913717447747,20
obj_09_ball,0.1,joint,4,1.1835713349615202,151.35264023117006,0.844900489274279,20
obj_09_ball,0.2,joint,0,152.36843140581405,2829.0195952884787,0.00656303927771381,20
obj_09_ball,0.2,joint,1,2.2297244493444848,414.62701781653993,0.44848591057697257,20
obj_09_ball,0.2,joint,2,1.8702693467526863,296.88230879391614,0.5346823449447435,20
obj_09_ball,0.2,joint,3,1.320900789837299,169.98396111427908,0.7570591279025386,20
obj_09_ball,0.2,joint,4,1.203165884379393,142.69967635654118,0.8311405874974684,20
obj_09_ball,0.35,joint,0,449.98174844139453,8567.021927590169,0.002222312357031609,20
obj_09_ball,0.35,joint,1,2.4443356303582093,3303.4451891578638,0.40910912052345827,20
obj_09_ball,0.35,joint,2,2.0194256356443825,1369.028878355034,0.49519030676309506,20
obj_09_ball,0.35,joint,3,1.3628438788977701,553.8560015532587,0.733759761836236,20
obj_09_ball,0.35,joint,4,1.2295494091883703,400.3878290832627,0.8133060717422518,20
obj_09_ball,0.5,joint,0,905.0322580684752,4875.179201134432,0.0011049329911557025,20
obj_09_ball,0.5,joint,1,2.724257635546548,3174.9597761264886,0.36707247763641754,20
obj_09_ball,0.5,joint,2,2.2169116344799464,4822.442595105475,0.45107797011250056,20
obj_09_ball,0.5,joint,3,1.4083479595092037,1357.9164194831628,0.7100517973899652,20
obj_09_ball,0.5,joint,4,1.2610564385717133,439.7318121700031,0.7929859199106197,20
obj_09_ball,0.75,joint,0,2011.9504577356565,21036.236827395864,0.0004970301312118028,20
